exchange,exchange_token,trading_symbol,groww_symbol,name,instrument_type,segment,series,isin,underlying_symbol,underlying_exchange_token,expiry_date,strike_price,lot_size,tick_size,freeze_quantity,is_reserved,buy_allowed,sell_allowed,internal_trading_symbol,is_intraday
NSE,170804,SILVERM26SEP383750PE,NSE-SILVERM-23Sep26-383750-PE,,PE,COMMODITY,,NSE_SILVERM26SEP383750PE,SILVERM,,2026-09-23,383750,5,50.0,605,,1,1,SILVERM26SEP383750PE,0
NSE,170826,SILVERM26SEP386500PE,NSE-SILVERM-23Sep26-386500-PE,,PE,COMMODITY,,NSE_SILVERM26SEP386500PE,SILVERM,,2026-09-23,386500,5,50.0,605,,1,1,SILVERM26SEP386500PE,0
NSE,170805,SILVERM26SEP384000CE,NSE-SILVERM-23Sep26-384000-CE,,CE,COMMODITY,,NSE_SILVERM26SEP384000CE,SILVERM,,2026-09-23,384000,5,50.0,605,,1,1,SILVERM26SEP384000CE,0
NSE,170731,SILVERM26AUG395000CE,NSE-SILVERM-24Aug26-395000-CE,,CE,COMMODITY,,NSE_SILVERM26AUG395000CE,SILVERM,,2026-08-24,395000,5,50.0,605,,1,1,SILVERM26AUG395000CE,0
NSE,170709,SILVERM26AUG392250CE,NSE-SILVERM-24Aug26-392250-CE,,CE,COMMODITY,,NSE_SILVERM26AUG392250CE,SILVERM,,2026-08-24,392250,5,50.0,605,,1,1,SILVERM26AUG392250CE,0
NSE,170779,SILVERM26AUG401000CE,NSE-SILVERM-24Aug26-401000-CE,,CE,COMMODITY,,NSE_SILVERM26AUG401000CE,SILVERM,,2026-08-24,401000,5,50.0,605,,1,1,SILVERM26AUG401000CE,0
NSE,170730,SILVERM26AUG394750PE,NSE-SILVERM-24Aug26-394750-PE,,PE,COMMODITY,,NSE_SILVERM26AUG394750PE,SILVERM,,2026-08-24,394750,5,50.0,605,,1,1,SILVERM26AUG394750PE,0
NSE,170752,SILVERM26AUG397500PE,NSE-SILVERM-24Aug26-397500-PE,,PE,COMMODITY,,NSE_SILVERM26AUG397500PE,SILVERM,,2026-08-24,397500,5,50.0,605,,1,1,SILVERM26AUG397500PE,0
NSE,170769,SILVERM26AUG399750CE,NSE-SILVERM-24Aug26-399750-CE,,CE,COMMODITY,,NSE_SILVERM26AUG399750CE,SILVERM,,2026-08-24,399750,5,50.0,605,,1,1,SILVERM26AUG399750CE,0
NSE,169036,GOLD26DEC187100PE,NSE-GOLD-29Dec26-187100-PE,,PE,COMMODITY,,NSE_GOLD26DEC187100PE,GOLD,,2026-12-29,187100,100,50.0,1100,,1,1,GOLD26DEC187100PE,0
NSE,170704,SILVERM26AUG391500PE,NSE-SILVERM-24Aug26-391500-PE,,PE,COMMODITY,,NSE_SILVERM26AUG391500PE,SILVERM,,2026-08-24,391500,5,50.0,605,,1,1,SILVERM26AUG391500PE,0
NSE,169037,GOLD26DEC187200CE,NSE-GOLD-29Dec26-187200-CE,,CE,COMMODITY,,NSE_GOLD26DEC187200CE,GOLD,,2026-12-29,187200,100,50.0,1100,,1,1,GOLD26DEC187200CE,0
NSE,170753,SILVERM26AUG397750CE,NSE-SILVERM-24Aug26-397750-CE,,CE,COMMODITY,,NSE_SILVERM26AUG397750CE,SILVERM,,2026-08-24,397750,5,50.0,605,,1,1,SILVERM26AUG397750CE,0
NSE,170635,SILVERM26AUG383000CE,NSE-SILVERM-24Aug26-383000-CE,,CE,COMMODITY,,NSE_SILVERM26AUG383000CE,SILVERM,,2026-08-24,383000,5,50.0,605,,1,1,SILVERM26AUG383000CE,0
NSE,170725,SILVERM26AUG394250CE,NSE-SILVERM-24Aug26-394250-CE,,CE,COMMODITY,,NSE_SILVERM26AUG394250CE,SILVERM,,2026-08-24,394250,5,50.0,605,,1,1,SILVERM26AUG394250CE,0
NSE,170747,SILVERM26AUG397000CE,NSE-SILVERM-24Aug26-397000-CE,,CE,COMMODITY,,NSE_SILVERM26AUG397000CE,SILVERM,,2026-08-24,397000,5,50.0,605,,1,1,SILVERM26AUG397000CE,0
NSE,169021,GOLD26DEC186400CE,NSE-GOLD-29Dec26-186400-CE,,CE,COMMODITY,,NSE_GOLD26DEC186400CE,GOLD,,2026-12-29,186400,100,50.0,1100,,1,1,GOLD26DEC186400CE,0
NSE,170808,SILVERM26SEP384250PE,NSE-SILVERM-23Sep26-384250-PE,,PE,COMMODITY,,NSE_SILVERM26SEP384250PE,SILVERM,,2026-09-23,384250,5,50.0,605,,1,1,SILVERM26SEP384250PE,0
NSE,170789,SILVERM26AUG402250CE,NSE-SILVERM-24Aug26-402250-CE,,CE,COMMODITY,,NSE_SILVERM26AUG402250CE,SILVERM,,2026-08-24,402250,5,50.0,605,,1,1,SILVERM26AUG402250CE,0
NSE,170641,SILVERM26AUG383750CE,NSE-SILVERM-24Aug26-383750-CE,,CE,COMMODITY,,NSE_SILVERM26AUG383750CE,SILVERM,,2026-08-24,383750,5,50.0,605,,1,1,SILVERM26AUG383750CE,0
NSE,170663,SILVERM26AUG386500CE,NSE-SILVERM-24Aug26-386500-CE,,CE,COMMODITY,,NSE_SILVERM26AUG386500CE,SILVERM,,2026-08-24,386500,5,50.0,605,,1,1,SILVERM26AUG386500CE,0
NSE,170722,SILVERM26AUG393750PE,NSE-SILVERM-24Aug26-393750-PE,,PE,COMMODITY,,NSE_SILVERM26AUG393750PE,SILVERM,,2026-08-24,393750,5,50.0,605,,1,1,SILVERM26AUG393750PE,0
NSE,170744,SILVERM26AUG396500PE,NSE-SILVERM-24Aug26-396500-PE,,PE,COMMODITY,,NSE_SILVERM26AUG396500PE,SILVERM,,2026-08-24,396500,5,50.0,605,,1,1,SILVERM26AUG396500PE,0
NSE,170786,SILVERM26AUG401750PE,NSE-SILVERM-24Aug26-401750-PE,,PE,COMMODITY,,NSE_SILVERM26AUG401750PE,SILVERM,,2026-08-24,401750,5,50.0,605,,1,1,SILVERM26AUG401750PE,0
NSE,170694,SILVERM26AUG390250PE,NSE-SILVERM-24Aug26-390250-PE,,PE,COMMODITY,,NSE_SILVERM26AUG390250PE,SILVERM,,2026-08-24,390250,5,50.0,605,,1,1,SILVERM26AUG390250PE,0
NSE,170716,SILVERM26AUG393000PE,NSE-SILVERM-24Aug26-393000-PE,,PE,COMMODITY,,NSE_SILVERM26AUG393000PE,SILVERM,,2026-08-24,393000,5,50.0,605,,1,1,SILVERM26AUG393000PE,0
NSE,170682,SILVERM26AUG388750PE,NSE-SILVERM-24Aug26-388750-PE,,PE,COMMODITY,,NSE_SILVERM26AUG388750PE,SILVERM,,2026-08-24,388750,5,50.0,605,,1,1,SILVERM26AUG388750PE,0
NSE,170700,SILVERM26AUG391000PE,NSE-SILVERM-24Aug26-391000-PE,,PE,COMMODITY,,NSE_SILVERM26AUG391000PE,SILVERM,,2026-08-24,391000,5,50.0,605,,1,1,SILVERM26AUG391000PE,0
NSE,170795,SILVERM26SEP382750CE,NSE-SILVERM-23Sep26-382750-CE,,CE,COMMODITY,,NSE_SILVERM26SEP382750CE,SILVERM,,2026-09-23,382750,5,50.0,605,,1,1,SILVERM26SEP382750CE,0
NSE,170817,SILVERM26SEP385500CE,NSE-SILVERM-23Sep26-385500-CE,,CE,COMMODITY,,NSE_SILVERM26SEP385500CE,SILVERM,,2026-09-23,385500,5,50.0,605,,1,1,SILVERM26SEP385500CE,0
NSE,170766,SILVERM26AUG399250PE,NSE-SILVERM-24Aug26-399250-PE,,PE,COMMODITY,,NSE_SILVERM26AUG399250PE,SILVERM,,2026-08-24,399250,5,50.0,605,,1,1,SILVERM26AUG399250PE,0
NSE,170773,SILVERM26AUG400250CE,NSE-SILVERM-24Aug26-400250-CE,,CE,COMMODITY,,NSE_SILVERM26AUG400250CE,SILVERM,,2026-08-24,400250,5,50.0,605,,1,1,SILVERM26AUG400250CE,0
NSE,170629,SILVERM26AUG382250CE,NSE-SILVERM-24Aug26-382250-CE,,CE,COMMODITY,,NSE_SILVERM26AUG382250CE,SILVERM,,2026-08-24,382250,5,50.0,605,,1,1,SILVERM26AUG382250CE,0
NSE,170651,SILVERM26AUG385000CE,NSE-SILVERM-24Aug26-385000-CE,,CE,COMMODITY,,NSE_SILVERM26AUG385000CE,SILVERM,,2026-08-24,385000,5,50.0,605,,1,1,SILVERM26AUG385000CE,0
NSE,169020,GOLD26DEC186300PE,NSE-GOLD-29Dec26-186300-PE,,PE,COMMODITY,,NSE_GOLD26DEC186300PE,GOLD,,2026-12-29,186300,100,50.0,1100,,1,1,GOLD26DEC186300PE,0
NSE,170632,SILVERM26AUG382500PE,NSE-SILVERM-24Aug26-382500-PE,,PE,COMMODITY,,NSE_SILVERM26AUG382500PE,SILVERM,,2026-08-24,382500,5,50.0,605,,1,1,SILVERM26AUG382500PE,0
NSE,169045,GOLD26DEC187600CE,NSE-GOLD-29Dec26-187600-CE,,CE,COMMODITY,,NSE_GOLD26DEC187600CE,GOLD,,2026-12-29,187600,100,50.0,1100,,1,1,GOLD26DEC187600CE,0
NSE,169053,GOLD26DEC188000CE,NSE-GOLD-29Dec26-188000-CE,,CE,COMMODITY,,NSE_GOLD26DEC188000CE,GOLD,,2026-12-29,188000,100,50.0,1100,,1,1,GOLD26DEC188000CE,0
NSE,170737,SILVERM26AUG395750CE,NSE-SILVERM-24Aug26-395750-CE,,CE,COMMODITY,,NSE_SILVERM26AUG395750CE,SILVERM,,2026-08-24,395750,5,50.0,605,,1,1,SILVERM26AUG395750CE,0
NSE,170792,SILVERM26AUG402500PE,NSE-SILVERM-24Aug26-402500-PE,,PE,COMMODITY,,NSE_SILVERM26AUG402500PE,SILVERM,,2026-08-24,402500,5,50.0,605,,1,1,SILVERM26AUG402500PE,0
NSE,170820,SILVERM26SEP385750PE,NSE-SILVERM-23Sep26-385750-PE,,PE,COMMODITY,,NSE_SILVERM26SEP385750PE,SILVERM,,2026-09-23,385750,5,50.0,605,,1,1,SILVERM26SEP385750PE,0
NSE,170625,SILVERM26AUG381750CE,NSE-SILVERM-24Aug26-381750-CE,,CE,COMMODITY,,NSE_SILVERM26AUG381750CE,SILVERM,,2026-08-24,381750,5,50.0,605,,1,1,SILVERM26AUG381750CE,0
NSE,170647,SILVERM26AUG384500CE,NSE-SILVERM-24Aug26-384500-CE,,CE,COMMODITY,,NSE_SILVERM26AUG384500CE,SILVERM,,2026-08-24,384500,5,50.0,605,,1,1,SILVERM26AUG384500CE,0
NSE,170741,SILVERM26AUG396250CE,NSE-SILVERM-24Aug26-396250-CE,,CE,COMMODITY,,NSE_SILVERM26AUG396250CE,SILVERM,,2026-08-24,396250,5,50.0,605,,1,1,SILVERM26AUG396250CE,0
NSE,170759,SILVERM26AUG398500CE,NSE-SILVERM-24Aug26-398500-CE,,CE,COMMODITY,,NSE_SILVERM26AUG398500CE,SILVERM,,2026-08-24,398500,5,50.0,605,,1,1,SILVERM26AUG398500CE,0
NSE,170763,SILVERM26AUG399000CE,NSE-SILVERM-24Aug26-399000-CE,,CE,COMMODITY,,NSE_SILVERM26AUG399000CE,SILVERM,,2026-08-24,399000,5,50.0,605,,1,1,SILVERM26AUG399000CE,0
NSE,169044,GOLD26DEC187500PE,NSE-GOLD-29Dec26-187500-PE,,PE,COMMODITY,,NSE_GOLD26DEC187500PE,GOLD,,2026-12-29,187500,100,50.0,1100,,1,1,GOLD26DEC187500PE,0
NSE,170824,SILVERM26SEP386250PE,NSE-SILVERM-23Sep26-386250-PE,,PE,COMMODITY,,NSE_SILVERM26SEP386250PE,SILVERM,,2026-09-23,386250,5,50.0,605,,1,1,SILVERM26SEP386250PE,0
NSE,170738,SILVERM26AUG395750PE,NSE-SILVERM-24Aug26-395750-PE,,PE,COMMODITY,,NSE_SILVERM26AUG395750PE,SILVERM,,2026-08-24,395750,5,50.0,605,,1,1,SILVERM26AUG395750PE,0
NSE,170823,SILVERM26SEP386250CE,NSE-SILVERM-23Sep26-386250-CE,,CE,COMMODITY,,NSE_SILVERM26SEP386250CE,SILVERM,,2026-09-23,386250,5,50.0,605,,1,1,SILVERM26SEP386250CE,0
NSE,169052,GOLD26DEC187900PE,NSE-GOLD-29Dec26-187900-PE,,PE,COMMODITY,,NSE_GOLD26DEC187900PE,GOLD,,2026-12-29,187900,100,50.0,1100,,1,1,GOLD26DEC187900PE,0
NSE,170710,SILVERM26AUG392250PE,NSE-SILVERM-24Aug26-392250-PE,,PE,COMMODITY,,NSE_SILVERM26AUG392250PE,SILVERM,,2026-08-24,392250,5,50.0,605,,1,1,SILVERM26AUG392250PE,0
NSE,170712,SILVERM26AUG392500PE,NSE-SILVERM-24Aug26-392500-PE,,PE,COMMODITY,,NSE_SILVERM26AUG392500PE,SILVERM,,2026-08-24,392500,5,50.0,605,,1,1,SILVERM26AUG392500PE,0
NSE,170732,SILVERM26AUG395000PE,NSE-SILVERM-24Aug26-395000-PE,,PE,COMMODITY,,NSE_SILVERM26AUG395000PE,SILVERM,,2026-08-24,395000,5,50.0,605,,1,1,SILVERM26AUG395000PE,0
NSE,170703,SILVERM26AUG391500CE,NSE-SILVERM-24Aug26-391500-CE,,CE,COMMODITY,,NSE_SILVERM26AUG391500CE,SILVERM,,2026-08-24,391500,5,50.0,605,,1,1,SILVERM26AUG391500CE,0
NSE,170760,SILVERM26AUG398500PE,NSE-SILVERM-24Aug26-398500-PE,,PE,COMMODITY,,NSE_SILVERM26AUG398500PE,SILVERM,,2026-08-24,398500,5,50.0,605,,1,1,SILVERM26AUG398500PE,0
NSE,170686,SILVERM26AUG389250PE,NSE-SILVERM-24Aug26-389250-PE,,PE,COMMODITY,,NSE_SILVERM26AUG389250PE,SILVERM,,2026-08-24,389250,5,50.0,605,,1,1,SILVERM26AUG389250PE,0
NSE,170657,SILVERM26AUG385750CE,NSE-SILVERM-24Aug26-385750-CE,,CE,COMMODITY,,NSE_SILVERM26AUG385750CE,SILVERM,,2026-08-24,385750,5,50.0,605,,1,1,SILVERM26AUG385750CE,0
NSE,170679,SILVERM26AUG388500CE,NSE-SILVERM-24Aug26-388500-CE,,CE,COMMODITY,,NSE_SILVERM26AUG388500CE,SILVERM,,2026-08-24,388500,5,50.0,605,,1,1,SILVERM26AUG388500CE,0
NSE,170654,SILVERM26AUG385250PE,NSE-SILVERM-24Aug26-385250-PE,,PE,COMMODITY,,NSE_SILVERM26AUG385250PE,SILVERM,,2026-08-24,385250,5,50.0,605,,1,1,SILVERM26AUG385250PE,0
NSE,170676,SILVERM26AUG388000PE,NSE-SILVERM-24Aug26-388000-PE,,PE,COMMODITY,,NSE_SILVERM26AUG388000PE,SILVERM,,2026-08-24,388000,5,50.0,605,,1,1,SILVERM26AUG388000PE,0
NSE,170631,SILVERM26AUG382500CE,NSE-SILVERM-24Aug26-382500-CE,,CE,COMMODITY,,NSE_SILVERM26AUG382500CE,SILVERM,,2026-08-24,382500,5,50.0,605,,1,1,SILVERM26AUG382500CE,0
NSE,169027,GOLD26DEC186700CE,NSE-GOLD-29Dec26-186700-CE,,CE,COMMODITY,,NSE_GOLD26DEC186700CE,GOLD,,2026-12-29,186700,100,50.0,1100,,1,1,GOLD26DEC186700CE,0
NSE,170780,SILVERM26AUG401000PE,NSE-SILVERM-24Aug26-401000-PE,,PE,COMMODITY,,NSE_SILVERM26AUG401000PE,SILVERM,,2026-08-24,401000,5,50.0,605,,1,1,SILVERM26AUG401000PE,0
NSE,170645,SILVERM26AUG384250CE,NSE-SILVERM-24Aug26-384250-CE,,CE,COMMODITY,,NSE_SILVERM26AUG384250CE,SILVERM,,2026-08-24,384250,5,50.0,605,,1,1,SILVERM26AUG384250CE,0
NSE,170667,SILVERM26AUG387000CE,NSE-SILVERM-24Aug26-387000-CE,,CE,COMMODITY,,NSE_SILVERM26AUG387000CE,SILVERM,,2026-08-24,387000,5,50.0,605,,1,1,SILVERM26AUG387000CE,0
NSE,169038,GOLD26DEC187200PE,NSE-GOLD-29Dec26-187200-PE,,PE,COMMODITY,,NSE_GOLD26DEC187200PE,GOLD,,2026-12-29,187200,100,50.0,1100,,1,1,GOLD26DEC187200PE,0
NSE,170669,SILVERM26AUG387250CE,NSE-SILVERM-24Aug26-387250-CE,,CE,COMMODITY,,NSE_SILVERM26AUG387250CE,SILVERM,,2026-08-24,387250,5,50.0,605,,1,1,SILVERM26AUG387250CE,0
NSE,170666,SILVERM26AUG386750PE,NSE-SILVERM-24Aug26-386750-PE,,PE,COMMODITY,,NSE_SILVERM26AUG386750PE,SILVERM,,2026-08-24,386750,5,50.0,605,,1,1,SILVERM26AUG386750PE,0
NSE,170688,SILVERM26AUG389500PE,NSE-SILVERM-24Aug26-389500-PE,,PE,COMMODITY,,NSE_SILVERM26AUG389500PE,SILVERM,,2026-08-24,389500,5,50.0,605,,1,1,SILVERM26AUG389500PE,0
NSE,170801,SILVERM26SEP383500CE,NSE-SILVERM-23Sep26-383500-CE,,CE,COMMODITY,,NSE_SILVERM26SEP383500CE,SILVERM,,2026-09-23,383500,5,50.0,605,,1,1,SILVERM26SEP383500CE,0
NSE,170619,SILVERM26AUG381000CE,NSE-SILVERM-24Aug26-381000-CE,,CE,COMMODITY,,NSE_SILVERM26AUG381000CE,SILVERM,,2026-08-24,381000,5,50.0,605,,1,1,SILVERM26AUG381000CE,0
NSE,170642,SILVERM26AUG383750PE,NSE-SILVERM-24Aug26-383750-PE,,PE,COMMODITY,,NSE_SILVERM26AUG383750PE,SILVERM,,2026-08-24,383750,5,50.0,605,,1,1,SILVERM26AUG383750PE,0
NSE,170664,SILVERM26AUG386500PE,NSE-SILVERM-24Aug26-386500-PE,,PE,COMMODITY,,NSE_SILVERM26AUG386500PE,SILVERM,,2026-08-24,386500,5,50.0,605,,1,1,SILVERM26AUG386500PE,0
NSE,169042,GOLD26DEC187400PE,NSE-GOLD-29Dec26-187400-PE,,PE,COMMODITY,,NSE_GOLD26DEC187400PE,GOLD,,2026-12-29,187400,100,50.0,1100,,1,1,GOLD26DEC187400PE,0
NSE,170734,SILVERM26AUG395250PE,NSE-SILVERM-24Aug26-395250-PE,,PE,COMMODITY,,NSE_SILVERM26AUG395250PE,SILVERM,,2026-08-24,395250,5,50.0,605,,1,1,SILVERM26AUG395250PE,0
NSE,170756,SILVERM26AUG398000PE,NSE-SILVERM-24Aug26-398000-PE,,PE,COMMODITY,,NSE_SILVERM26AUG398000PE,SILVERM,,2026-08-24,398000,5,50.0,605,,1,1,SILVERM26AUG398000PE,0
NSE,169055,GOLD26DEC188100CE,NSE-GOLD-29Dec26-188100-CE,,CE,COMMODITY,,NSE_GOLD26DEC188100CE,GOLD,,2026-12-29,188100,100,50.0,1100,,1,1,GOLD26DEC188100CE,0
NSE,170622,SILVERM26AUG381250PE,NSE-SILVERM-24Aug26-381250-PE,,PE,COMMODITY,,NSE_SILVERM26AUG381250PE,SILVERM,,2026-08-24,381250,5,50.0,605,,1,1,SILVERM26AUG381250PE,0
NSE,170644,SILVERM26AUG384000PE,NSE-SILVERM-24Aug26-384000-PE,,PE,COMMODITY,,NSE_SILVERM26AUG384000PE,SILVERM,,2026-08-24,384000,5,50.0,605,,1,1,SILVERM26AUG384000PE,0
NSE,170705,SILVERM26AUG391750CE,NSE-SILVERM-24Aug26-391750-CE,,CE,COMMODITY,,NSE_SILVERM26AUG391750CE,SILVERM,,2026-08-24,391750,5,50.0,605,,1,1,SILVERM26AUG391750CE,0
NSE,170727,SILVERM26AUG394500CE,NSE-SILVERM-24Aug26-394500-CE,,CE,COMMODITY,,NSE_SILVERM26AUG394500CE,SILVERM,,2026-08-24,394500,5,50.0,605,,1,1,SILVERM26AUG394500CE,0
NSE,169026,GOLD26DEC186600PE,NSE-GOLD-29Dec26-186600-PE,,PE,COMMODITY,,NSE_GOLD26DEC186600PE,GOLD,,2026-12-29,186600,100,50.0,1100,,1,1,GOLD26DEC186600PE,0
NSE,170762,SILVERM26AUG398750PE,NSE-SILVERM-24Aug26-398750-PE,,PE,COMMODITY,,NSE_SILVERM26AUG398750PE,SILVERM,,2026-08-24,398750,5,50.0,605,,1,1,SILVERM26AUG398750PE,0
NSE,170810,SILVERM26SEP384500PE,NSE-SILVERM-23Sep26-384500-PE,,PE,COMMODITY,,NSE_SILVERM26SEP384500PE,SILVERM,,2026-09-23,384500,5,50.0,605,,1,1,SILVERM26SEP384500PE,0
NSE,170827,SILVERM26SEP386750CE,NSE-SILVERM-23Sep26-386750-CE,,CE,COMMODITY,,NSE_SILVERM26SEP386750CE,SILVERM,,2026-09-23,386750,5,50.0,605,,1,1,SILVERM26SEP386750CE,0
NSE,170799,SILVERM26SEP383250CE,NSE-SILVERM-23Sep26-383250-CE,,CE,COMMODITY,,NSE_SILVERM26SEP383250CE,SILVERM,,2026-09-23,383250,5,50.0,605,,1,1,SILVERM26SEP383250CE,0
NSE,170821,SILVERM26SEP386000CE,NSE-SILVERM-23Sep26-386000-CE,,CE,COMMODITY,,NSE_SILVERM26SEP386000CE,SILVERM,,2026-09-23,386000,5,50.0,605,,1,1,SILVERM26SEP386000CE,0
NSE,170742,SILVERM26AUG396250PE,NSE-SILVERM-24Aug26-396250-PE,,PE,COMMODITY,,NSE_SILVERM26AUG396250PE,SILVERM,,2026-08-24,396250,5,50.0,605,,1,1,SILVERM26AUG396250PE,0
NSE,170764,SILVERM26AUG399000PE,NSE-SILVERM-24Aug26-399000-PE,,PE,COMMODITY,,NSE_SILVERM26AUG399000PE,SILVERM,,2026-08-24,399000,5,50.0,605,,1,1,SILVERM26AUG399000PE,0
NSE,170790,SILVERM26AUG402250PE,NSE-SILVERM-24Aug26-402250-PE,,PE,COMMODITY,,NSE_SILVERM26AUG402250PE,SILVERM,,2026-08-24,402250,5,50.0,605,,1,1,SILVERM26AUG402250PE,0
NSE,170699,SILVERM26AUG391000CE,NSE-SILVERM-24Aug26-391000-CE,,CE,COMMODITY,,NSE_SILVERM26AUG391000CE,SILVERM,,2026-08-24,391000,5,50.0,605,,1,1,SILVERM26AUG391000CE,0
NSE,170819,SILVERM26SEP385750CE,NSE-SILVERM-23Sep26-385750-CE,,CE,COMMODITY,,NSE_SILVERM26SEP385750CE,SILVERM,,2026-09-23,385750,5,50.0,605,,1,1,SILVERM26SEP385750CE,0
NSE,170661,SILVERM26AUG386250CE,NSE-SILVERM-24Aug26-386250-CE,,CE,COMMODITY,,NSE_SILVERM26AUG386250CE,SILVERM,,2026-08-24,386250,5,50.0,605,,1,1,SILVERM26AUG386250CE,0
NSE,170683,SILVERM26AUG389000CE,NSE-SILVERM-24Aug26-389000-CE,,CE,COMMODITY,,NSE_SILVERM26AUG389000CE,SILVERM,,2026-08-24,389000,5,50.0,605,,1,1,SILVERM26AUG389000CE,0
NSE,170630,SILVERM26AUG382250PE,NSE-SILVERM-24Aug26-382250-PE,,PE,COMMODITY,,NSE_SILVERM26AUG382250PE,SILVERM,,2026-08-24,382250,5,50.0,605,,1,1,SILVERM26AUG382250PE,0
NSE,170652,SILVERM26AUG385000PE,NSE-SILVERM-24Aug26-385000-PE,,PE,COMMODITY,,NSE_SILVERM26AUG385000PE,SILVERM,,2026-08-24,385000,5,50.0,605,,1,1,SILVERM26AUG385000PE,0
NSE,169043,GOLD26DEC187500CE,NSE-GOLD-29Dec26-187500-CE,,CE,COMMODITY,,NSE_GOLD26DEC187500CE,GOLD,,2026-12-29,187500,100,50.0,1100,,1,1,GOLD26DEC187500CE,0
NSE,169054,GOLD26DEC188000PE,NSE-GOLD-29Dec26-188000-PE,,PE,COMMODITY,,NSE_GOLD26DEC188000PE,GOLD,,2026-12-29,188000,100,50.0,1100,,1,1,GOLD26DEC188000PE,0
NSE,170798,SILVERM26SEP383000PE,NSE-SILVERM-23Sep26-383000-PE,,PE,COMMODITY,,NSE_SILVERM26SEP383000PE,SILVERM,,2026-09-23,383000,5,50.0,605,,1,1,SILVERM26SEP383000PE,0
NSE,170693,SILVERM26AUG390250CE,NSE-SILVERM-24Aug26-390250-CE,,CE,COMMODITY,,NSE_SILVERM26AUG390250CE,SILVERM,,2026-08-24,390250,5,50.0,605,,1,1,SILVERM26AUG390250CE,0
NSE,170715,SILVERM26AUG393000CE,NSE-SILVERM-24Aug26-393000-CE,,CE,COMMODITY,,NSE_SILVERM26AUG393000CE,SILVERM,,2026-08-24,393000,5,50.0,605,,1,1,SILVERM26AUG393000CE,0
NSE,170634,SILVERM26AUG382750PE,NSE-SILVERM-24Aug26-382750-PE,,PE,COMMODITY,,NSE_SILVERM26AUG382750PE,SILVERM,,2026-08-24,382750,5,50.0,605,,1,1,SILVERM26AUG382750PE,0
NSE,170656,SILVERM26AUG385500PE,NSE-SILVERM-24Aug26-385500-PE,,PE,COMMODITY,,NSE_SILVERM26AUG385500PE,SILVERM,,2026-08-24,385500,5,50.0,605,,1,1,SILVERM26AUG385500PE,0
NSE,170811,SILVERM26SEP384750CE,NSE-SILVERM-23Sep26-384750-CE,,CE,COMMODITY,,NSE_SILVERM26SEP384750CE,SILVERM,,2026-09-23,384750,5,50.0,605,,1,1,SILVERM26SEP384750CE,0
NSE,170785,SILVERM26AUG401750CE,NSE-SILVERM-24Aug26-401750-CE,,CE,COMMODITY,,NSE_SILVERM26AUG401750CE,SILVERM,,2026-08-24,401750,5,50.0,605,,1,1,SILVERM26AUG401750CE,0
NSE,170711,SILVERM26AUG392500CE,NSE-SILVERM-24Aug26-392500-CE,,CE,COMMODITY,,NSE_SILVERM26AUG392500CE,SILVERM,,2026-08-24,392500,5,50.0,605,,1,1,SILVERM26AUG392500CE,0
NSE,170636,SILVERM26AUG383000PE,NSE-SILVERM-24Aug26-383000-PE,,PE,COMMODITY,,NSE_SILVERM26AUG383000PE,SILVERM,,2026-08-24,383000,5,50.0,605,,1,1,SILVERM26AUG383000PE,0
NSE,170653,SILVERM26AUG385250CE,NSE-SILVERM-24Aug26-385250-CE,,CE,COMMODITY,,NSE_SILVERM26AUG385250CE,SILVERM,,2026-08-24,385250,5,50.0,605,,1,1,SILVERM26AUG385250CE,0
NSE,170675,SILVERM26AUG388000CE,NSE-SILVERM-24Aug26-388000-CE,,CE,COMMODITY,,NSE_SILVERM26AUG388000CE,SILVERM,,2026-08-24,388000,5,50.0,605,,1,1,SILVERM26AUG388000CE,0
NSE,170673,SILVERM26AUG387750CE,NSE-SILVERM-24Aug26-387750-CE,,CE,COMMODITY,,NSE_SILVERM26AUG387750CE,SILVERM,,2026-08-24,387750,5,50.0,605,,1,1,SILVERM26AUG387750CE,0
NSE,170626,SILVERM26AUG381750PE,NSE-SILVERM-24Aug26-381750-PE,,PE,COMMODITY,,NSE_SILVERM26AUG381750PE,SILVERM,,2026-08-24,381750,5,50.0,605,,1,1,SILVERM26AUG381750PE,0
NSE,170648,SILVERM26AUG384500PE,NSE-SILVERM-24Aug26-384500-PE,,PE,COMMODITY,,NSE_SILVERM26AUG384500PE,SILVERM,,2026-08-24,384500,5,50.0,605,,1,1,SILVERM26AUG384500PE,0
NSE,170665,SILVERM26AUG386750CE,NSE-SILVERM-24Aug26-386750-CE,,CE,COMMODITY,,NSE_SILVERM26AUG386750CE,SILVERM,,2026-08-24,386750,5,50.0,605,,1,1,SILVERM26AUG386750CE,0
NSE,170687,SILVERM26AUG389500CE,NSE-SILVERM-24Aug26-389500-CE,,CE,COMMODITY,,NSE_SILVERM26AUG389500CE,SILVERM,,2026-08-24,389500,5,50.0,605,,1,1,SILVERM26AUG389500CE,0
NSE,170674,SILVERM26AUG387750PE,NSE-SILVERM-24Aug26-387750-PE,,PE,COMMODITY,,NSE_SILVERM26AUG387750PE,SILVERM,,2026-08-24,387750,5,50.0,605,,1,1,SILVERM26AUG387750PE,0
NSE,169050,GOLD26DEC187800PE,NSE-GOLD-29Dec26-187800-PE,,PE,COMMODITY,,NSE_GOLD26DEC187800PE,GOLD,,2026-12-29,187800,100,50.0,1100,,1,1,GOLD26DEC187800PE,0
